Clm_Count;Exp_weights;SexInsured;Female;VehicleType;NCD;AgeCat;VAgeCat
0;0.914442163;M;0;A;50;5;0
0;0.41889117;M;0;A;50;4;0
0;0.41889117;M;0;A;40;5;0
1;0.227241615;M;0;A;40;3;0
0;0.298425736;M;0;A;0;2;0
0;0.41889117;M;0;A;0;5;0
0;0.41889117;F;1;A;40;3;0
0;0.41889117;M;0;A;40;5;0
0;0.353182752;M;0;A;20;4;0
0;0.87063655;F;1;A;0;3;0
0;0.41889117;M;0;A;40;6;0
1;0.468172485;M;0;A;0;6;0
0;0.914442163;F;1;A;50;4;0
0;0.914442163;M;0;A;0;3;0
0;0.402464066;M;0;A;50;4;0
0;0.298425736;M;0;A;0;4;0
0;0.410677618;F;1;A;50;5;0
0;0.41889117;M;0;A;40;4;0
0;0.386036961;M;0;A;20;6;0
0;0.350444901;M;0;A;40;3;0
0;0.45174538;F;1;A;50;4;0
0;0.826830938;M;0;A;50;4;0
0;0.38329911;F;1;A;50;5;0
0;0.413415469;M;0;A;40;4;0
0;0.41889117;M;0;A;40;4;0
0;0.473648186;M;0;A;0;4;0
0;0.375085558;M;0;A;40;3;0
0;0.413415469;M;0;A;0;3;0
0;0.837782341;M;0;A;30;3;0
0;0.31211499;M;0;A;50;3;0
0;0.410677618;M;0;A;10;4;0
0;0.41889117;M;0;A;50;4;0
0;0.405201917;M;0;A;50;4;0
0;0.561259411;F;1;A;0;3;0
0;0.41889117;M;0;A;30;3;0
1;0.509240246;M;0;A;0;2;0
0;0.364134155;M;0;A;50;5;0
0;0.914442163;M;0;A;50;3;0
0;0.506502396;F;1;A;0;3;0
0;0.427104723;M;0;A;0;3;0
0;0.309377139;M;0;A;40;3;0
0;0.309377139;M;0;A;0;4;0
0;0.41889117;M;0;A;40;3;0
0;0.334017796;M;0;A;50;6;0
0;0.06844627;F;1;A;0;4;0
0;0.20807666;M;0;A;30;5;0
0;0.167008898;M;0;A;50;4;0
0;0.334017796;M;0;A;40;5;0
0;0.334017796;M;0;A;30;3;0
0;0.424366872;F;1;A;0;2;0
0;0.670773443;M;0;A;40;5;0
0;0.402464066;M;0;A;0;3;0
0;0.334017796;M;0;A;50;4;0
0;0.334017796;M;0;A;50;5;0
0;0.271047228;M;0;A;30;3;0
1;0.470910335;M;0;A;30;3;0
0;0.334017796;M;0;A;40;3;0
0;0.156057495;M;0;A;50;4;0
0;0.062970568;F;1;A;0;4;0
1;0.980150582;M;0;A;0;3;0
0;0.837782341;M;0;A;20;3;0
0;0.334017796;M;0;A;40;6;0
0;0.101300479;M;0;A;0;5;0
0;0.334017796;M;0;A;40;3;0
0;0.334017796;M;0;A;50;4;0
0;0.334017796;M;0;A;10;3;0
0;0.837782341;M;0;A;50;4;0
0;0.334017796;M;0;A;10;3;0
0;0.334017796;M;0;A;40;5;0
0;0.895277207;F;1;A;20;3;1
0;0.818617385;F;1;A;0;5;0
0;0.503764545;M;0;A;10;5;0
0;0.194387406;M;0;A;20;3;0
0;0.826830938;F;1;A;20;3;0
0;0.334017796;M;0;A;50;4;0
0;0.251882272;M;0;A;50;4;0
0;0.251882272;M;0;A;20;3;0
0;0.804928131;M;0;A;50;3;0
0;0.334017796;M;0;A;50;4;0
0;0.251882272;M;0;A;50;3;0
0;0.334017796;M;0;A;50;5;0
0;0.752908967;M;0;A;50;5;0
0;0.468172485;M;0;A;50;4;0
1;0.947296372;F;1;A;0;3;0
0;0.251882272;M;0;A;20;2;0
0;0.605065024;M;0;A;50;3;0
0;0.240930869;M;0;A;50;4;0
0;0.331279945;M;0;A;0;3;0
0;0.334017796;M;0;A;10;3;0
0;0.83504449;M;0;A;0;4;0
0;0.752908967;M;0;A;10;3;0
0;0.251882272;M;0;A;30;4;0
0;0.793976728;F;1;A;30;3;0
0;0.251882272;M;0;A;50;4;0
0;0.793976728;M;0;A;0;3;0
0;0.334017796;M;0;A;40;4;0
0;0.613278576;M;0;A;0;3;0
0;0.914442163;M;0;A;30;6;0
0;0.583162218;M;0;A;50;3;0
0;0.251882272;M;0;A;40;5;0
1;0.251882272;M;0;A;40;6;0
0;0.251882272;M;0;A;50;5;0
0;0.167008898;M;0;A;30;4;0
0;0.284736482;M;0;A;0;3;0
0;0.167008898;M;0;A;50;6;0
1;0.722792608;M;0;A;0;3;0
0;0.167008898;M;0;A;50;5;0
0;0.167008898;M;0;A;50;4;0
0;0.167008898;M;0;A;50;3;0
0;0.585900068;M;0;A;40;4;0
0;0.328542095;M;0;A;30;4;0
0;0.164271047;M;0;A;50;4;0
0;0.610540726;M;0;A;20;3;0
0;0.722792608;F;1;A;50;4;0
0;0.109514032;F;1;A;0;3;0
0;0.167008898;F;1;A;50;4;0
0;0.167008898;M;0;A;50;3;0
0;0.030116359;M;0;A;10;3;0
0;0.147843943;M;0;A;40;3;0
0;0.183436003;F;1;A;20;4;0
0;0.670773443;M;0;A;30;5;0
0;0.594113621;M;0;A;50;3;0
0;0.150581793;M;0;A;50;5;0
0;0.167008898;M;0;A;50;4;0
0;0.334017796;F;1;A;20;3;0
1;0.837782341;M;0;A;50;3;0
0;0.670773443;M;0;A;40;3;0
0;0.125941136;M;0;A;0;4;0
0;0.334017796;M;0;A;30;6;0
0;0.481861739;M;0;A;0;3;0
1;0.651608487;M;0;A;10;4;0
0;0.161533196;M;0;A;50;4;0
0;0.167008898;F;1;A;0;3;0
0;0.670773443;M;0;A;0;3;0
0;0.084873374;M;0;A;0;3;0
0;0.167008898;M;0;A;0;6;0
0;0.008213552;F;1;A;0;3;0
0;0.167008898;M;0;A;50;4;0
0;0.112251882;M;0;A;40;3;0
0;0.577686516;M;0;A;50;3;0
0;0.435318275;M;0;A;10;3;0
0;0.084873374;M;0;A;50;4;0
0;0.084873374;M;0;A;50;4;0
0;0.982888433;F;1;A;0;3;0
0;0.167008898;M;0;A;50;4;0
0;0.084873374;M;0;A;50;5;0
0;0.071184121;M;0;A;40;2;0
0;0.117727584;M;0;A;0;2;0
0;0.084873374;M;0;A;40;6;0
0;0.249144422;M;0;A;20;3;0
0;0.084873374;M;0;A;40;3;0
0;0.670773443;M;0;A;50;3;0
0;0.167008898;F;1;A;50;4;0
0;0.008213552;M;0;A;30;4;0
0;0.177960301;F;1;A;0;3;0
0;0.084873374;F;1;A;50;4;0
0;0.681724846;M;0;A;30;3;0
0;0.071184121;F;1;A;50;5;0
0;0.084873374;F;1;A;20;3;0
0;0.084873374;M;0;A;50;5;0
0;0.334017796;F;1;A;50;4;0
0;0.057494867;M;0;A;50;5;0
0;0.084873374;M;0;A;0;5;0
0;0.084873374;F;1;A;50;6;0
0;0.084873374;M;0;A;30;3;0
0;0.084873374;M;0;A;50;6;0
0;0.334017796;M;0;A;50;4;0
0;0.084873374;M;0;A;50;7;0
0;0.48733744;F;1;A;0;2;0
0;0.084873374;F;1;A;50;3;0
0;0.503764545;M;0;A;0;4;0
0;0.876112252;M;0;A;0;3;0
0;0.334017796;M;0;A;50;5;0
0;0.084873374;M;0;A;50;5;0
0;0.336755647;M;0;A;50;4;0
0;0.038329911;M;0;A;50;4;0
0;0.752908967;F;1;A;50;3;0
0;0.03559206;M;0;A;50;4;0
0;0.084873374;M;0;A;40;6;0
0;0.334017796;M;0;A;50;5;0
0;0.284736482;M;0;A;40;4;0
0;0.339493498;M;0;A;10;3;0
0;0.084873374;M;0;A;0;3;0
0;0.084873374;M;0;A;50;4;0
0;0.084873374;M;0;A;50;4;0
0;0.084873374;M;0;A;40;4;0
0;0.229979466;M;0;A;10;3;0
0;0.377823409;M;0;A;0;4;0
0;0.010951403;F;1;A;30;4;0
0;0.084873374;F;1;A;40;3;0
0;0.999315537;M;0;A;20;3;0
0;0.580424367;M;0;A;50;4;0
0;0.468172485;F;1;A;10;3;0
0;0.503764545;M;0;A;50;4;0
1;0.999315537;M;0;A;0;4;0
0;0.090349076;M;0;A;0;4;0
0;0.999315537;F;1;A;50;6;0
0;0.999315537;M;0;A;50;3;0
0;0.999315537;M;0;A;40;3;0
0;0.388774812;M;0;A;0;4;0
0;0.59137577;M;0;A;0;3;0
0;0.492813142;M;0;A;10;3;0
0;0.224503765;M;0;A;10;3;0
0;0.539356605;F;1;A;50;5;0
0;0.999315537;M;0;A;20;2;0
0;0.999315537;M;0;A;30;7;0
0;0.999315537;M;0;A;50;4;0
0;0.48733744;M;0;A;0;3;0
0;0.991101985;M;0;A;10;3;0
0;0.13963039;M;0;A;0;3;0
0;0.999315537;M;0;A;30;4;0
2;0.914442163;M;0;A;30;4;0
0;0.005475702;F;1;A;0;5;0
0;0.030116359;M;0;A;30;4;0
0;0.668035592;M;0;A;0;4;0
0;0.999315537;M;0;A;30;3;0
0;0.980150582;M;0;A;50;6;0
0;0.985626283;M;0;A;50;5;0
0;0.999315537;M;0;A;50;4;0
0;0.999315537;U;0;W;30;0;3
0;0.309377139;M;0;A;0;3;0
0;0.97467488;M;0;A;0;5;0
0;0.618754278;M;0;A;50;6;0
0;0.977412731;M;0;A;50;6;0
0;0.999315537;M;0;A;20;3;0
0;0.980150582;M;0;A;0;4;0
0;0.569472964;M;0;A;0;2;0
1;0.851471595;F;1;A;30;3;0
0;0.355920602;F;1;A;0;4;0
0;0.547570157;M;0;A;20;4;0
0;0.670773443;M;0;A;30;4;0
0;0.999315537;M;0;A;30;3;0
0;0.503764545;M;0;A;0;3;0
0;0.999315537;M;0;A;30;4;0
0;0.62696783;M;0;A;0;2;0
0;0.544832307;M;0;A;30;5;0
0;0.219028063;F;1;A;30;3;0
1;0.755646817;M;0;A;50;4;0
0;0.511978097;M;0;A;30;4;0
0;0.079397673;M;0;A;20;3;0
0;0.999315537;F;1;A;40;3;0
0;0.999315537;M;0;A;50;3;0
0;0.958247776;M;0;A;20;4;0
0;0.084873374;M;0;A;20;3;0
0;0.27652293;M;0;A;10;3;0
1;0.999315537;M;0;A;50;4;0
0;0.941820671;M;0;A;50;4;0
0;0.027378508;M;0;A;0;3;0
1;0.90349076;M;0;A;30;4;0
0;0.076659822;M;0;A;50;4;0
0;0.999315537;M;0;A;50;3;0
0;0.366872006;M;0;A;20;2;0
0;0.950034223;M;0;A;50;4;0
0;0.999315537;M;0;A;50;4;0
0;0.944558522;M;0;A;50;4;0
0;0.887063655;M;0;A;50;5;0
0;0.999315537;M;0;A;50;3;0
0;0.999315537;M;0;A;0;4;0
0;0.914442163;M;0;A;50;6;0
0;0.443531828;M;0;A;0;3;0
0;0.950034223;M;0;A;50;4;0
0;0.084873374;M;0;A;50;6;0
0;0.898015058;M;0;A;50;4;0
0;0.914442163;M;0;A;0;4;0
1;0.958247776;F;1;A;0;3;0
0;0.999315537;F;1;A;30;6;0
0;0.999315537;M;0;A;20;4;0
0;0.914442163;M;0;A;20;4;0
0;0.837782341;F;1;A;30;5;0
0;0.914442163;M;0;A;30;3;0
0;0.895277207;M;0;A;50;4;0
0;0.914442163;M;0;A;0;6;0
0;0.287474333;M;0;A;0;3;0
0;0.755646817;F;1;A;10;3;0
0;0.48733744;M;0;A;0;4;0
0;0.914442163;M;0;A;50;4;0
1;0.394250513;F;1;A;20;3;0
0;0.503764545;M;0;A;0;6;0
0;0.914442163;M;0;A;50;4;0
0;0.917180014;M;0;A;10;6;0
0;0.574948665;M;0;A;0;3;0
0;0.219028063;F;1;A;30;4;0
0;0.733744011;M;0;A;40;3;0
0;0.202600958;F;1;A;0;3;0
0;0.41889117;M;0;A;40;4;0
0;0.914442163;F;1;A;30;3;0
0;0.27926078;M;0;A;50;4;0
0;0.914442163;M;0;A;0;3;0
0;0.865160849;F;1;A;30;4;0
0;0.914442163;M;0;A;30;4;0
1;0.41889117;M;0;A;0;3;0
0;0.8678987;M;0;A;0;3;0
1;0.41889117;F;1;A;20;3;0
0;0.41889117;M;0;A;10;2;0
0;0.470910335;M;0;A;50;4;0
0;0.191649555;M;0;A;30;4;0
0;0.503764545;M;0;A;50;4;0
0;0.97467488;M;0;A;10;3;0
0;0.41889117;M;0;A;20;5;0
0;0.865160849;M;0;A;50;4;0
0;0.876112252;F;1;A;30;5;0
1;0.862422998;F;1;A;30;3;0
0;0.914442163;M;0;A;30;4;0
0;0.375085558;M;0;A;50;4;0
0;0.914442163;M;0;A;50;4;0
0;0.914442163;M;0;A;30;4;0
0;0.993839836;M;0;A;30;4;0
0;0.336755647;F;1;A;0;4;0
0;0.303901437;M;0;A;30;4;0
0;0.854209446;F;1;A;30;3;0
0;0.62696783;F;1;A;0;4;0
0;0.914442163;F;1;A;50;5;0
0;0.914442163;F;1;A;20;4;0
0;0.194387406;M;0;A;0;3;0
0;0.914442163;M;0;A;10;3;0
1;0.41889117;M;0;A;20;4;0
0;0.832306639;M;0;A;50;4;0
0;0.999315537;M;0;A;30;4;0
0;0.914442163;M;0;A;50;4;0
0;0.334017796;F;1;A;10;3;0
0;0.084873374;M;0;A;10;4;0
0;0.084873374;M;0;A;50;4;0
0;0.845995893;F;1;A;50;5;0
0;0.837782341;M;0;A;50;5;0
0;0.205338809;M;0;A;10;4;0
0;0.511978097;M;0;A;0;3;0
0;0.084873374;M;0;A;50;5;0
0;0.334017796;M;0;A;40;3;0
0;0.462696783;M;0;A;10;3;0
0;0.473648186;M;0;A;30;3;0
1;0.837782341;M;0;A;30;6;0
0;0.837782341;F;1;A;50;4;0
0;0.334017796;M;0;A;50;5;0
0;0.996577687;M;0;A;10;5;0
0;0.265571526;F;1;A;10;3;0
1;0.837782341;M;0;A;40;3;0
0;0.815879535;M;0;A;50;4;0
0;0.421629021;M;0;A;50;3;0
0;0.317590691;M;0;A;30;4;0
0;0.991101985;M;0;A;0;4;0
1;0.837782341;M;0;A;50;6;0
0;0.804928131;M;0;A;10;3;0
0;0.837782341;M;0;A;30;3;0
0;0.145106092;M;0;A;0;4;0
0;0.284736482;F;1;A;30;3;0
1;0.796714579;M;0;A;30;5;0
1;0.369609856;M;0;A;10;3;0
0;0.569472964;F;1;A;40;4;0
0;0.837782341;M;0;A;50;4;0
0;0.837782341;M;0;A;20;3;0
1;0.692676249;M;0;A;50;4;0
0;0.161533196;M;0;A;0;3;0
0;0.785763176;M;0;A;50;4;0
0;0.755646817;M;0;A;10;3;0
0;0.837782341;F;1;A;50;6;0
1;0.334017796;M;0;A;10;2;0
0;0.481861739;M;0;A;0;3;0
1;0.837782341;M;0;A;50;6;0
0;0.752908967;M;0;A;40;5;0
0;0.334017796;M;0;A;10;5;0
0;0.837782341;M;0;A;50;4;0
0;0.205338809;M;0;A;20;3;0
0;0.750171116;M;0;A;50;5;0
0;0.336755647;M;0;A;30;3;0
0;0.750171116;F;1;A;0;3;0
0;0.303901437;M;0;A;10;3;0
0;0.62696783;F;1;A;10;5;0
0;0.750171116;M;0;A;20;3;0
0;0.607802875;M;0;A;0;3;0
0;0.752908967;M;0;A;50;3;0
1;0.747433265;F;1;A;50;4;0
0;0.752908967;M;0;A;50;3;0
1;0.698151951;F;1;A;10;3;0
1;0.224503765;M;0;A;20;6;0
0;0.750171116;M;0;A;40;3;0
0;0.678986995;M;0;A;30;4;0
0;0.752908967;F;1;A;30;2;0
1;0.837782341;M;0;A;50;3;0
0;0.544832307;M;0;A;0;3;0
0;0.752908967;M;0;A;40;3;0
0;0.73100616;F;1;A;30;6;0
0;0.854209446;M;0;A;0;3;0
0;0.73100616;F;1;A;50;3;0
0;0.65982204;M;0;A;20;4;0
0;0.20807666;M;0;A;20;3;0
0;0.752908967;M;0;A;30;4;0
0;0.251882272;M;0;A;50;4;0
0;0.752908967;M;0;A;30;5;0
1;0.755646817;M;0;A;0;3;0
0;0.711841205;M;0;A;30;4;0
0;0.251882272;M;0;A;50;4;0
0;0.752908967;M;0;A;30;3;0
1;0.752908967;M;0;A;50;7;0
1;0.837782341;M;0;A;50;4;0
0;0.752908967;F;1;A;50;5;0
0;0.813141684;M;0;A;30;2;0
1;0.752908967;M;0;A;50;7;0
0;0.752908967;M;0;A;50;5;0
0;0.752908967;M;0;A;0;4;0
0;0.752908967;M;0;A;0;6;0
1;0.167008898;M;0;A;10;3;0
0;0.700889802;M;0;A;50;4;0
0;0.090349076;M;0;A;0;4;0
0;0.837782341;M;0;A;30;3;0
0;0.692676249;M;0;A;50;3;0
0;0.692676249;M;0;A;50;3;0
0;0.251882272;M;0;A;50;4;0
1;0.648870637;M;0;A;20;3;0
0;0.692676249;M;0;A;50;5;0
0;0.678986995;M;0;A;0;3;0
0;0.876112252;M;0;A;40;4;0
0;0.224503765;M;0;A;30;3;0
0;0.235455168;M;0;A;0;3;0
0;0.689938398;F;1;A;0;3;0
0;0.722792608;M;0;A;40;3;0
0;0.752908967;M;0;A;50;4;0
0;0.752908967;M;0;A;10;6;0
0;0.687200548;M;0;A;50;4;0
0;0.563997262;M;0;A;50;3;0
0;0.098562628;M;0;A;0;4;0
0;0.101300479;M;0;A;10;3;0
0;0.752908967;M;0;A;50;4;0
0;0.087611225;M;0;A;0;3;0
0;0.709103354;M;0;A;50;6;0
0;0.840520192;M;0;A;0;3;0
1;0.752908967;F;1;A;20;4;0
0;0.539356605;M;0;A;0;5;0
0;0.539356605;F;1;A;10;4;0
0;0.700889802;M;0;A;50;4;0
0;0.815879535;M;0;A;0;6;0
0;0.670773443;F;1;A;50;4;0
0;0.284736482;M;0;A;0;3;0
0;0.670773443;M;0;A;50;4;0
0;0.251882272;F;1;A;10;2;0
0;0.670773443;F;1;A;50;4;0
0;0.334017796;F;1;A;50;5;0
0;0.585900068;M;0;A;10;3;0
0;0.334017796;M;0;A;0;4;0
0;0.281998631;M;0;A;0;4;0
1;0.670773443;F;1;A;40;3;0
0;0.837782341;M;0;A;40;3;0
0;0.646132786;M;0;A;50;3;0
0;0.167008898;F;1;A;50;4;0
0;0.164271047;M;0;A;50;4;0
0;0.83504449;F;1;A;30;4;0
0;0.829568789;M;0;A;30;3;0
0;0.334017796;M;0;A;50;4;0
0;0.167008898;F;1;A;50;4;2
0;0.837782341;M;0;A;50;6;0
0;0.632443532;M;0;A;50;4;0
0;0.120465435;M;0;A;50;3;0
0;0.585900068;M;0;A;40;4;0
0;0.585900068;F;1;A;50;4;0
0;0.837782341;F;1;A;0;3;0
0;0.544832307;M;0;A;50;3;0
0;0.996577687;M;0;A;20;4;0
0;0.251882272;M;0;A;0;4;0
0;0.780287474;F;1;A;0;3;0
0;0.06844627;M;0;A;10;3;0
0;0.577686516;F;1;A;50;3;0
0;0.407939767;F;1;A;30;3;0
0;0.561259411;M;0;A;50;4;0
0;0.432580424;M;0;A;40;3;0
0;0.52019165;F;1;A;20;4;0
0;0.506502396;M;0;A;40;3;0
0;0.837782341;F;1;A;0;2;0
0;0.539356605;M;0;A;50;4;0
0;0.084873374;M;0;A;20;4;0
0;0.503764545;M;0;A;10;3;0
1;0.462696783;M;0;A;30;5;0
0;0.503764545;M;0;A;30;4;0
0;0.503764545;M;0;A;20;3;0
1;0.536618754;M;0;A;30;5;0
0;0.41615332;F;1;A;30;5;0
1;0.542094456;M;0;A;0;5;0
0;0.459958932;F;1;A;30;5;0
0;0.457221082;M;0;A;30;4;0
0;0.503764545;M;0;A;50;3;0
0;0.999315537;M;0;A;50;5;0
0;0.375085558;F;1;A;0;3;0
0;0.41889117;M;0;A;50;3;0
0;0.41889117;M;0;A;40;3;0
0;0.889801506;M;0;A;50;4;0
1;0.577686516;M;0;A;50;4;0
0;0.41889117;F;1;A;10;4;0
0;0.914442163;M;0;A;0;3;0
0;0.810403833;M;0;A;10;3;0
0;0.13963039;M;0;A;50;3;1
0;0.41889117;M;0;A;40;4;0
0;0.490075291;M;0;A;0;3;0
0;0.41615332;F;1;A;40;3;0
0;0.399726215;F;1;A;50;7;0
0;0.413415469;M;0;A;30;3;0
0;0.084873374;M;0;A;50;4;0
0;0.41615332;M;0;A;0;5;0
0;0.106776181;M;0;A;50;4;0
0;0.41889117;M;0;A;50;4;0
0;0.41889117;M;0;A;30;3;0
0;0.41889117;F;1;A;50;3;0
0;0.700889802;F;1;A;0;3;0
1;0.098562628;F;1;A;0;4;0
0;0.391512663;M;0;A;50;5;0
0;0.41889117;M;0;A;50;4;0
0;0.41889117;F;1;A;30;3;0
0;0.41889117;M;0;A;30;3;0
0;0.41889117;F;1;A;50;4;0
0;0.832306639;F;1;A;50;4;0
0;0.41889117;M;0;A;30;4;0
0;0.930869268;M;0;A;10;3;0
0;0.41889117;F;1;A;10;4;0
0;0.106776181;M;0;A;50;4;0
0;0.334017796;M;0;A;30;2;0
0;0.353182752;M;0;A;20;3;0
0;0.334017796;M;0;A;50;3;0
0;0.334017796;F;1;A;30;4;0
0;0.334017796;F;1;A;10;2;0
0;0.780287474;M;0;A;40;4;0
0;0.334017796;M;0;A;20;4;0
0;0.331279945;U;0;W;50;0;1
0;0.301163587;M;0;A;50;4;0
1;0.334017796;M;0;A;50;5;0
0;0.334017796;M;0;A;50;5;0
0;0.670773443;M;0;A;0;5;0
0;0.602327173;F;1;A;10;4;0
0;0.334017796;M;0;A;30;3;0
0;0.585900068;F;1;A;50;4;0
0;0.334017796;M;0;A;50;5;0
0;0.435318275;M;0;A;0;3;0
0;0.334017796;M;0;A;50;4;0
0;0.323066393;M;0;A;10;5;0
0;0.334017796;F;1;A;50;3;0
0;0.391512663;M;0;A;0;2;0
0;0.334017796;M;0;A;30;3;0
1;0.837782341;M;0;A;50;3;0
0;0.334017796;M;0;A;30;3;0
0;0.503764545;M;0;A;30;3;0
0;0.251882272;M;0;A;50;3;0
0;0.262833676;M;0;A;0;5;0
0;0.325804244;M;0;A;50;4;0
0;0.251882272;M;0;A;50;4;0
0;0.465434634;M;0;A;0;3;0
0;0.432580424;M;0;A;50;4;0
0;0.717316906;M;0;A;50;5;0
1;0.752908967;M;0;A;50;4;0
0;0.251882272;F;1;A;0;3;0
0;0.251882272;F;1;A;0;4;0
0;0.251882272;M;0;A;50;4;0
0;0.503764545;M;0;A;30;2;0
0;0.503764545;M;0;A;50;4;0
0;0.251882272;M;0;A;0;4;0
0;0.251882272;M;0;A;50;4;0
0;0.845995893;F;1;A;40;3;0
0;0.503764545;M;0;A;30;4;0
0;0.251882272;M;0;A;20;3;0
0;0.06844627;M;0;A;0;5;0
0;0.503764545;F;1;A;30;4;0
0;0.251882272;M;0;A;0;3;0
0;0.295687885;F;1;A;0;3;0
0;0.566735113;F;1;A;10;3;0
1;0.700889802;F;1;A;0;3;0
0;0.194387406;M;0;A;50;5;0
0;0.191649555;F;1;A;50;4;0
0;0.752908967;M;0;A;50;3;0
0;0.377823409;U;0;Q;30;0;3
0;0.197125257;M;0;A;30;4;0
0;0.251882272;M;0;A;50;4;0
0;0.678986995;M;0;A;50;4;0
1;0.432580424;M;0;A;0;3;0
0;0.62422998;M;0;A;50;4;0
0;0.06844627;M;0;A;0;5;0
0;0.503764545;M;0;A;0;3;0
0;0.251882272;F;1;A;30;3;0
0;0.405201917;M;0;A;20;3;0
0;0.752908967;F;1;A;20;5;0
0;0.501026694;M;0;A;50;4;0
0;0.410677618;M;0;A;0;4;0
0;0.635181383;M;0;A;10;2;0
0;0.257357974;M;0;A;10;5;0
0;0.993839836;M;0;A;30;3;0
0;0.692676249;M;0;A;0;5;0
0;0.164271047;F;1;A;20;3;0
0;0.468172485;M;0;A;20;3;0
0;0.295687885;M;0;A;50;4;0
0;0.495550993;F;1;A;30;3;0
0;0.005475702;F;1;A;10;4;0
0;0.670773443;M;0;A;20;2;0
0;0.251882272;M;0;A;50;4;0
0;0.147843943;F;1;A;20;3;0
0;0.167008898;M;0;A;50;4;0
0;0.539356605;M;0;A;50;4;0
0;0.142368241;M;0;A;0;2;0
0;0.818617385;M;0;A;0;3;0
0;0.114989733;M;0;A;10;4;0
0;0.670773443;M;0;A;10;4;0
0;0.167008898;F;1;A;50;4;0
0;0.112251882;M;0;A;20;4;0
0;0.128678987;M;0;A;30;4;0
0;0.167008898;M;0;A;50;3;0
0;0.167008898;M;0;A;30;3;0
0;0.084873374;M;0;A;40;4;0
0;0.084873374;M;0;A;40;3;0
0;0.490075291;M;0;A;0;3;0
0;0.62422998;M;0;A;0;3;0
0;0.084873374;M;0;A;50;4;0
0;0.084873374;M;0;A;10;4;0
0;0.084873374;M;0;A;30;3;0
0;0.084873374;M;0;A;50;4;0
0;0.084873374;F;1;A;40;5;0
0;0.084873374;F;1;A;50;4;0
0;0.084873374;M;0;A;30;3;0
0;0.071184121;F;1;A;30;2;0
0;0.429842574;M;0;A;50;4;0
0;0.060232717;M;0;A;50;4;0
0;0.084873374;M;0;A;50;4;0
0;0.052019165;F;1;A;30;2;0
0;0.084873374;M;0;A;50;5;0
0;0.084873374;M;0;A;50;4;0
0;0.052019165;F;1;A;50;4;0
0;0.084873374;F;1;A;40;4;0
0;0.084873374;M;0;A;50;4;0
0;0.038329911;M;0;A;10;3;0
0;0.106776181;M;0;A;20;3;0
0;0.084873374;M;0;A;50;5;2
0;0.084873374;M;0;A;30;3;0
0;0.177960301;M;0;A;30;3;0
0;0.462696783;M;0;A;10;3;0
0;0.084873374;M;0;A;50;5;0
0;0.325804244;F;1;A;50;3;0
0;0.084873374;M;0;A;30;4;0
0;0.084873374;M;0;A;50;5;0
0;0.041067762;F;1;A;50;5;0
0;0.084873374;M;0;A;50;5;0
0;0.084873374;M;0;A;50;4;0
0;0.854209446;M;0;A;0;4;0
0;0.930869268;M;0;A;0;5;0
0;0.128678987;M;0;A;0;3;2
0;0.084873374;F;1;A;30;4;0
0;0.213552361;M;0;A;50;3;0
1;0.084873374;M;0;A;30;4;0
0;0.62422998;M;0;A;0;2;0
0;0.084873374;M;0;A;50;5;0
0;0.016427105;M;0;A;50;3;0
0;0.084873374;M;0;A;50;4;0
0;0.008213552;M;0;A;50;4;0
0;0.008213552;M;0;A;30;3;0
0;0.678986995;M;0;A;0;4;2
0;0.996577687;F;1;A;20;3;0
0;0.084873374;M;0;A;50;3;0
0;0.999315537;M;0;A;30;4;0
0;0.996577687;M;0;A;40;3;0
0;0.999315537;M;0;A;20;6;0
1;0.996577687;M;0;A;20;3;0
0;0.993839836;M;0;A;30;5;0
2;0.999315537;M;0;A;20;4;0
0;0.076659822;M;0;A;30;3;0
0;0.082135524;M;0;A;10;4;0
1;0.996577687;M;0;A;50;3;0
0;0.254620123;M;0;A;0;3;0
0;0.999315537;M;0;A;50;4;0
0;0.720054757;M;0;A;50;4;0
0;0.97467488;M;0;A;30;4;0
0;0.561259411;M;0;A;50;4;2
0;0.281998631;M;0;A;0;4;0
0;0.301163587;M;0;A;0;4;0
0;0.62696783;M;0;A;50;5;0
0;0.980150582;M;0;A;30;4;0
0;0.999315537;M;0;A;50;4;0
0;0.301163587;M;0;A;0;3;0
0;0.503764545;M;0;A;40;3;0
0;0.030116359;F;1;A;0;4;0
0;0.960985626;F;1;A;40;3;0
0;0.503764545;M;0;A;30;4;0
0;0.071184121;M;0;A;30;4;0
0;0.999315537;M;0;A;50;5;0
0;0.158795346;M;0;A;0;4;0
0;0.999315537;M;0;A;10;4;0
0;0.999315537;F;1;A;20;4;0
0;0.999315537;M;0;A;50;4;0
0;0.391512663;F;1;A;0;3;0
0;0.936344969;M;0;A;50;3;0
0;0.084873374;F;1;A;10;3;0
0;0.602327173;M;0;A;20;4;0
0;0.933607118;M;0;A;20;3;0
0;0.936344969;M;0;A;20;3;0
0;0.021902806;M;0;A;30;2;2
0;0.919917865;M;0;A;0;6;0
0;0.914442163;M;0;A;20;4;0
0;0.914442163;M;0;A;50;5;2
0;0.999315537;M;0;A;10;5;0
0;0.999315537;M;0;A;20;4;0
0;0.914442163;F;1;A;20;4;0
0;0.005475702;M;0;A;20;3;0
0;0.769336071;M;0;A;50;3;0
0;0.832306639;M;0;A;0;3;0
0;0.914442163;F;1;A;20;4;0
0;0.914442163;M;0;A;50;3;0
0;0.815879535;M;0;A;50;4;0
